id,x,y,value,section,vertices
s11_6,72,132,2.2765755246179364,section1,"[[77.5, 132.0], [74.75, 136.76313972081442], [69.25, 136.76313972081442], [66.5, 132.0], [69.25, 127.23686027918559], [74.75, 127.23686027918558]]"
s11_7,84,132,2.4641441102165857,section1,"[[89.5, 132.0], [86.75, 136.76313972081442], [81.25, 136.76313972081442], [78.5, 132.0], [81.25, 127.23686027918559], [86.75, 127.23686027918558]]"
s11_8,96,132,2.6281506965428916,section1,"[[101.5, 132.0], [98.75, 136.76313972081442], [93.25, 136.76313972081442], [90.5, 132.0], [93.25, 127.23686027918559], [98.75, 127.23686027918558]]"
s11_9,108,132,2.76623642142758,section1,"[[113.5, 132.0], [110.75, 136.76313972081442], [105.25, 136.76313972081442], [102.5, 132.0], [105.25, 127.23686027918559], [110.75, 127.23686027918558]]"
s11_10,120,132,2.8764152354085932,section1,"[[125.5, 132.0], [122.75, 136.76313972081442], [117.25, 136.76313972081442], [114.5, 132.0], [117.25, 127.23686027918559], [122.75, 127.23686027918558]]"
s11_11,132,132,2.957102466540879,section1,"[[137.5, 132.0], [134.75, 136.76313972081442], [129.25, 136.76313972081442], [126.5, 132.0], [129.25, 127.23686027918559], [134.75, 127.23686027918558]]"
s11_12,144,132,3.007137612302406,section1,"[[149.5, 132.0], [146.75, 136.76313972081442], [141.25, 136.76313972081442], [138.5, 132.0], [141.25, 127.23686027918559], [146.75, 127.23686027918558]]"
s11_13,156,132,3.025801030786621,section1,"[[161.5, 132.0], [158.75, 136.76313972081442], [153.25, 136.76313972081442], [150.5, 132.0], [153.25, 127.23686027918559], [158.75, 127.23686027918558]]"
s11_14,168,132,3.012824291116462,section1,"[[173.5, 132.0], [170.75, 136.76313972081442], [165.25, 136.76313972081442], [162.5, 132.0], [165.25, 127.23686027918559], [170.75, 127.23686027918558]]"
s11_15,180,132,2.9683940342127246,section1,"[[185.5, 132.0], [182.75, 136.76313972081442], [177.25, 136.76313972081442], [174.5, 132.0], [177.25, 127.23686027918559], [182.75, 127.23686027918558]]"
s11_16,192,132,2.8931492883884107,section1,"[[197.5, 132.0], [194.75, 136.76313972081442], [189.25, 136.76313972081442], [186.5, 132.0], [189.25, 127.23686027918559], [194.75, 127.23686027918558]]"
s11_17,204,132,2.7881722783781306,section1,"[[209.5, 132.0], [206.75, 136.76313972081442], [201.25, 136.76313972081442], [198.5, 132.0], [201.25, 127.23686027918559], [206.75, 127.23686027918558]]"
s11_18,216,132,2.6549728599937983,section1,"[[221.5, 132.0], [218.75, 136.76313972081442], [213.25, 136.76313972081442], [210.5, 132.0], [213.25, 127.23686027918559], [218.75, 127.23686027918558]]"
s11_19,228,132,2.4954668042787236,section1,"[[233.5, 132.0], [230.75, 136.76313972081442], [225.25, 136.76313972081442], [222.5, 132.0], [225.25, 127.23686027918559], [230.75, 127.23686027918558]]"
s11_20,240,132,2.3119482434932275,section1,"[[245.5, 132.0], [242.75, 136.76313972081442], [237.25, 136.76313972081442], [234.5, 132.0], [237.25, 127.23686027918559], [242.75, 127.23686027918558]]"
s11_21,252,132,2.1070566752336757,section1,"[[257.5, 132.0], [254.75, 136.76313972081442], [249.25, 136.76313972081442], [246.5, 132.0], [249.25, 127.23686027918559], [254.75, 127.23686027918558]]"
s11_22,264,132,1.8837389992557214,section1,"[[269.5, 132.0], [266.75, 136.76313972081442], [261.25, 136.76313972081442], [258.5, 132.0], [261.25, 127.23686027918559], [266.75, 127.23686027918558]]"
s11_23,276,132,1.645207133015818,section1,"[[281.5, 132.0], [278.75, 136.76313972081442], [273.25, 136.76313972081442], [270.5, 132.0], [273.25, 127.23686027918559], [278.75, 127.23686027918558]]"
s11_24,288,132,1.3948918155351393,section1,"[[293.5, 132.0], [290.75, 136.76313972081442], [285.25, 136.76313972081442], [282.5, 132.0], [285.25, 127.23686027918559], [290.75, 127.23686027918558]]"
s11_25,300,132,1.136393264012403,section1,"[[305.5, 132.0], [302.75, 136.76313972081442], [297.25, 136.76313972081442], [294.5, 132.0], [297.25, 127.23686027918559], [302.75, 127.23686027918558]]"
s11_26,312,132,0.8734293928781063,section1,"[[317.5, 132.0], [314.75, 136.76313972081442], [309.25, 136.76313972081442], [306.5, 132.0], [309.25, 127.23686027918559], [314.75, 127.23686027918558]]"
s11_27,324,132,0.6097823400414562,section1,"[[329.5, 132.0], [326.75, 136.76313972081442], [321.25, 136.76313972081442], [318.5, 132.0], [321.25, 127.23686027918559], [326.75, 127.23686027918558]]"
s11_28,336,132,0.34924406942846,section1,"[[341.5, 132.0], [338.75, 136.76313972081442], [333.25, 136.76313972081442], [330.5, 132.0], [333.25, 127.23686027918559], [338.75, 127.23686027918558]]"
s11_29,348,132,0.09556183219508041,section1,"[[353.5, 132.0], [350.75, 136.76313972081442], [345.25, 136.76313972081442], [342.5, 132.0], [345.25, 127.23686027918559], [350.75, 127.23686027918558]]"
s11_30,360,132,-0.14761572896798025,section1,"[[365.5, 132.0], [362.75, 136.76313972081442], [357.25, 136.76313972081442], [354.5, 132.0], [357.25, 127.23686027918559], [362.75, 127.23686027918558]]"
s11_31,372,132,-0.37679105727173656,section1,"[[377.5, 132.0], [374.75, 136.76313972081442], [369.25, 136.76313972081442], [366.5, 132.0], [369.25, 127.23686027918559], [374.75, 127.23686027918558]]"
s11_32,384,132,-0.5886679862379043,section1,"[[389.5, 132.0], [386.75, 136.76313972081442], [381.25, 136.76313972081442], [378.5, 132.0], [381.25, 127.23686027918559], [386.75, 127.23686027918558]]"
s11_33,396,132,-0.7801991475657637,section1,"[[401.5, 132.0], [398.75, 136.76313972081442], [393.25, 136.76313972081442], [390.5, 132.0], [393.25, 127.23686027918559], [398.75, 127.23686027918558]]"
s11_34,408,132,-0.9486298006024341,section1,"[[413.5, 132.0], [410.75, 136.76313972081442], [405.25, 136.76313972081442], [402.5, 132.0], [405.25, 127.23686027918559], [410.75, 127.23686027918558]]"
s12_2,24,144,1.3249920471859926,section1,"[[29.5, 144.0], [26.75, 148.76313972081442], [21.25, 148.76313972081442], [18.5, 144.0], [21.249999999999996, 139.23686027918558], [26.749999999999996, 139.23686027918558]]"
s12_3,36,144,1.577049582251494,section1,"[[41.5, 144.0], [38.75, 148.76313972081442], [33.25, 148.76313972081442], [30.5, 144.0], [33.25, 139.23686027918558], [38.75, 139.23686027918558]]"
s12_4,48,144,1.8179604552375588,section1,"[[53.5, 144.0], [50.75, 148.76313972081442], [45.25, 148.76313972081442], [42.5, 144.0], [45.25, 139.23686027918558], [50.75, 139.23686027918558]]"
s12_5,60,144,2.044259710515374,section1,"[[65.5, 144.0], [62.75, 148.76313972081442], [57.25, 148.76313972081442], [54.5, 144.0], [57.25, 139.23686027918558], [62.75, 139.23686027918558]]"
s12_6,72,144,2.2526925473835373,section1,"[[77.5, 144.0], [74.75, 148.76313972081442], [69.25, 148.76313972081442], [66.5, 144.0], [69.25, 139.23686027918558], [74.75, 139.23686027918558]]"
s12_7,84,144,2.4402611329821866,section1,"[[89.5, 144.0], [86.75, 148.76313972081442], [81.25, 148.76313972081442], [78.5, 144.0], [81.25, 139.23686027918558], [86.75, 139.23686027918558]]"
s12_8,96,144,2.604267719308493,section1,"[[101.5, 144.0], [98.75, 148.76313972081442], [93.25, 148.76313972081442], [90.5, 144.0], [93.25, 139.23686027918558], [98.75, 139.23686027918558]]"
s12_9,108,144,2.7423534441931814,section1,"[[113.5, 144.0], [110.75, 148.76313972081442], [105.25, 148.76313972081442], [102.5, 144.0], [105.25, 139.23686027918558], [110.75, 139.23686027918558]]"
s12_10,120,144,2.852532258174194,section1,"[[125.5, 144.0], [122.75, 148.76313972081442], [117.25, 148.76313972081442], [114.5, 144.0], [117.25, 139.23686027918558], [122.75, 139.23686027918558]]"
s12_11,132,144,2.93321948930648,section1,"[[137.5, 144.0], [134.75, 148.76313972081442], [129.25, 148.76313972081442], [126.5, 144.0], [129.25, 139.23686027918558], [134.75, 139.23686027918558]]"
s12_12,144,144,2.9832546350680067,section1,"[[149.5, 144.0], [146.75, 148.76313972081442], [141.25, 148.76313972081442], [138.5, 144.0], [141.25, 139.23686027918558], [146.75, 139.23686027918558]]"
s12_13,156,144,3.001918053552222,section1,"[[161.5, 144.0], [158.75, 148.76313972081442], [153.25, 148.76313972081442], [150.5, 144.0], [153.25, 139.23686027918558], [158.75, 139.23686027918558]]"
s12_14,168,144,2.988941313882063,section1,"[[173.5, 144.0], [170.75, 148.76313972081442], [165.25, 148.76313972081442], [162.5, 144.0], [165.25, 139.23686027918558], [170.75, 139.23686027918558]]"
s12_15,180,144,2.9445110569783255,section1,"[[185.5, 144.0], [182.75, 148.76313972081442], [177.25, 148.76313972081442], [174.5, 144.0], [177.25, 139.23686027918558], [182.75, 139.23686027918558]]"
s12_16,192,144,2.8692663111540115,section1,"[[197.5, 144.0], [194.75, 148.76313972081442], [189.25, 148.76313972081442], [186.5, 144.0], [189.25, 139.23686027918558], [194.75, 139.23686027918558]]"
s12_17,204,144,2.764289301143732,section1,"[[209.5, 144.0], [206.75, 148.76313972081442], [201.25, 148.76313972081442], [198.5, 144.0], [201.25, 139.23686027918558], [206.75, 139.23686027918558]]"
s12_18,216,144,2.631089882759399,section1,"[[221.5, 144.0], [218.75, 148.76313972081442], [213.25, 148.76313972081442], [210.5, 144.0], [213.25, 139.23686027918558], [218.75, 139.23686027918558]]"
s12_19,228,144,2.4715838270443244,section1,"[[233.5, 144.0], [230.75, 148.76313972081442], [225.25, 148.76313972081442], [222.5, 144.0], [225.25, 139.23686027918558], [230.75, 139.23686027918558]]"
s12_20,240,144,2.288065266258829,section1,"[[245.5, 144.0], [242.75, 148.76313972081442], [237.25, 148.76313972081442], [234.5, 144.0], [237.25, 139.23686027918558], [242.75, 139.23686027918558]]"
s12_21,252,144,2.0831736979992765,section1,"[[257.5, 144.0], [254.75, 148.76313972081442], [249.25, 148.76313972081442], [246.5, 144.0], [249.25, 139.23686027918558], [254.75, 139.23686027918558]]"
s12_22,264,144,1.8598560220213225,section1,"[[269.5, 144.0], [266.75, 148.76313972081442], [261.25, 148.76313972081442], [258.5, 144.0], [261.25, 139.23686027918558], [266.75, 139.23686027918558]]"
s12_23,276,144,1.621324155781419,section1,"[[281.5, 144.0], [278.75, 148.76313972081442], [273.25, 148.76313972081442], [270.5, 144.0], [273.25, 139.23686027918558], [278.75, 139.23686027918558]]"
s12_24,288,144,1.3710088383007404,section1,"[[293.5, 144.0], [290.75, 148.76313972081442], [285.25, 148.76313972081442], [282.5, 144.0], [285.25, 139.23686027918558], [290.75, 139.23686027918558]]"
s12_25,300,144,1.1125102867780041,section1,"[[305.5, 144.0], [302.75, 148.76313972081442], [297.25, 148.76313972081442], [294.5, 144.0], [297.25, 139.23686027918558], [302.75, 139.23686027918558]]"
s12_26,312,144,0.8495464156437074,section1,"[[317.5, 144.0], [314.75, 148.76313972081442], [309.25, 148.76313972081442], [306.5, 144.0], [309.25, 139.23686027918558], [314.75, 139.23686027918558]]"
s12_27,324,144,0.5858993628070572,section1,"[[329.5, 144.0], [326.75, 148.76313972081442], [321.25, 148.76313972081442], [318.5, 144.0], [321.25, 139.23686027918558], [326.75, 139.23686027918558]]"
s12_28,336,144,0.32536109219406106,section1,"[[341.5, 144.0], [338.75, 148.76313972081442], [333.25, 148.76313972081442], [330.5, 144.0], [333.25, 139.23686027918558], [338.75, 139.23686027918558]]"
s12_29,348,144,0.07167885496068149,section1,"[[353.5, 144.0], [350.75, 148.76313972081442], [345.25, 148.76313972081442], [342.5, 144.0], [345.25, 139.23686027918558], [350.75, 139.23686027918558]]"
s12_30,360,144,-0.17149870620237917,section1,"[[365.5, 144.0], [362.75, 148.76313972081442], [357.25, 148.76313972081442], [354.5, 144.0], [357.25, 139.23686027918558], [362.75, 139.23686027918558]]"
s12_31,372,144,-0.4006740345061355,section1,"[[377.5, 144.0], [374.75, 148.76313972081442], [369.25, 148.76313972081442], [366.5, 144.0], [369.25, 139.23686027918558], [374.75, 139.23686027918558]]"
s12_32,384,144,-0.6125509634723032,section1,"[[389.5, 144.0], [386.75, 148.76313972081442], [381.25, 148.76313972081442], [378.5, 144.0], [381.25, 139.23686027918558], [386.75, 139.23686027918558]]"
s12_33,396,144,-0.8040821248001626,section1,"[[401.5, 144.0], [398.75, 148.76313972081442], [393.25, 148.76313972081442], [390.5, 144.0], [393.25, 139.23686027918558], [398.75, 139.23686027918558]]"
s12_34,408,144,-0.972512777836833,section1,"[[413.5, 144.0], [410.75, 148.76313972081442], [405.25, 148.76313972081442], [402.5, 144.0], [405.25, 139.23686027918558], [410.75, 139.23686027918558]]"
s13_2,24,156,1.3857932691874502,section1,"[[29.5, 156.0], [26.75, 160.76313972081442], [21.25, 160.76313972081442], [18.5, 156.0], [21.249999999999996, 151.23686027918558], [26.749999999999996, 151.23686027918558]]"
s13_3,36,156,1.6378508042529516,section1,"[[41.5, 156.0], [38.75, 160.76313972081442], [33.25, 160.76313972081442], [30.5, 156.0], [33.25, 151.23686027918558], [38.75, 151.23686027918558]]"
s13_4,48,156,1.8787616772390163,section1,"[[53.5, 156.0], [50.75, 160.76313972081442], [45.25, 160.76313972081442], [42.5, 156.0], [45.25, 151.23686027918558], [50.75, 151.23686027918558]]"
s13_5,60,156,2.1050609325168317,section1,"[[65.5, 156.0], [62.75, 160.76313972081442], [57.25, 160.76313972081442], [54.5, 156.0], [57.25, 151.23686027918558], [62.75, 151.23686027918558]]"
s13_6,72,156,2.313493769384995,section1,"[[77.5, 156.0], [74.75, 160.76313972081442], [69.25, 160.76313972081442], [66.5, 156.0], [69.25, 151.23686027918558], [74.75, 151.23686027918558]]"
s13_7,84,156,2.5010623549836444,section1,"[[89.5, 156.0], [86.75, 160.76313972081442], [81.25, 160.76313972081442], [78.5, 156.0], [81.25, 151.23686027918558], [86.75, 151.23686027918558]]"
s13_8,96,156,2.66506894130995,section1,"[[101.5, 156.0], [98.75, 160.76313972081442], [93.25, 160.76313972081442], [90.5, 156.0], [93.25, 151.23686027918558], [98.75, 151.23686027918558]]"
s13_9,108,156,2.8031546661946387,section1,"[[113.5, 156.0], [110.75, 160.76313972081442], [105.25, 160.76313972081442], [102.5, 156.0], [105.25, 151.23686027918558], [110.75, 151.23686027918558]]"
s13_10,120,156,2.913333480175652,section1,"[[125.5, 156.0], [122.75, 160.76313972081442], [117.25, 160.76313972081442], [114.5, 156.0], [117.25, 151.23686027918558], [122.75, 151.23686027918558]]"
s13_11,132,156,2.994020711307938,section1,"[[137.5, 156.0], [134.75, 160.76313972081442], [129.25, 160.76313972081442], [126.5, 156.0], [129.25, 151.23686027918558], [134.75, 151.23686027918558]]"
s13_12,144,156,3.0440558570694645,section1,"[[149.5, 156.0], [146.75, 160.76313972081442], [141.25, 160.76313972081442], [138.5, 156.0], [141.25, 151.23686027918558], [146.75, 151.23686027918558]]"
s13_13,156,156,3.06271927555368,section1,"[[161.5, 156.0], [158.75, 160.76313972081442], [153.25, 160.76313972081442], [150.5, 156.0], [153.25, 151.23686027918558], [158.75, 151.23686027918558]]"
s13_14,168,156,3.049742535883521,section1,"[[173.5, 156.0], [170.75, 160.76313972081442], [165.25, 160.76313972081442], [162.5, 156.0], [165.25, 151.23686027918558], [170.75, 151.23686027918558]]"
s13_15,180,156,3.0053122789797833,section1,"[[185.5, 156.0], [182.75, 160.76313972081442], [177.25, 160.76313972081442], [174.5, 156.0], [177.25, 151.23686027918558], [182.75, 151.23686027918558]]"
s13_16,192,156,2.9300675331554693,section1,"[[197.5, 156.0], [194.75, 160.76313972081442], [189.25, 160.76313972081442], [186.5, 156.0], [189.25, 151.23686027918558], [194.75, 151.23686027918558]]"
s13_17,204,156,2.8250905231451893,section1,"[[209.5, 156.0], [206.75, 160.76313972081442], [201.25, 160.76313972081442], [198.5, 156.0], [201.25, 151.23686027918558], [206.75, 151.23686027918558]]"
s13_18,216,156,2.691891104760857,section1,"[[221.5, 156.0], [218.75, 160.76313972081442], [213.25, 160.76313972081442], [210.5, 156.0], [213.25, 151.23686027918558], [218.75, 151.23686027918558]]"
s13_19,228,156,2.532385049045782,section1,"[[233.5, 156.0], [230.75, 160.76313972081442], [225.25, 160.76313972081442], [222.5, 156.0], [225.25, 151.23686027918558], [230.75, 151.23686027918558]]"
s13_20,240,156,2.348866488260286,section1,"[[245.5, 156.0], [242.75, 160.76313972081442], [237.25, 160.76313972081442], [234.5, 156.0], [237.25, 151.23686027918558], [242.75, 151.23686027918558]]"
s13_21,252,156,2.1439749200007343,section1,"[[257.5, 156.0], [254.75, 160.76313972081442], [249.25, 160.76313972081442], [246.5, 156.0], [249.25, 151.23686027918558], [254.75, 151.23686027918558]]"
s13_22,264,156,1.92065724402278,section1,"[[269.5, 156.0], [266.75, 160.76313972081442], [261.25, 160.76313972081442], [258.5, 156.0], [261.25, 151.23686027918558], [266.75, 151.23686027918558]]"
s13_23,276,156,1.6821253777828766,section1,"[[281.5, 156.0], [278.75, 160.76313972081442], [273.25, 160.76313972081442], [270.5, 156.0], [273.25, 151.23686027918558], [278.75, 151.23686027918558]]"
s13_24,288,156,1.431810060302198,section1,"[[293.5, 156.0], [290.75, 160.76313972081442], [285.25, 160.76313972081442], [282.5, 156.0], [285.25, 151.23686027918558], [290.75, 151.23686027918558]]"
s13_25,300,156,1.1733115087794617,section1,"[[305.5, 156.0], [302.75, 160.76313972081442], [297.25, 160.76313972081442], [294.5, 156.0], [297.25, 151.23686027918558], [302.75, 151.23686027918558]]"
s13_26,312,156,0.9103476376451649,section1,"[[317.5, 156.0], [314.75, 160.76313972081442], [309.25, 160.76313972081442], [306.5, 156.0], [309.25, 151.23686027918558], [314.75, 151.23686027918558]]"
s13_27,324,156,0.6467005848085148,section1,"[[329.5, 156.0], [326.75, 160.76313972081442], [321.25, 160.76313972081442], [318.5, 156.0], [321.25, 151.23686027918558], [326.75, 151.23686027918558]]"
s13_28,336,156,0.3861623141955186,section1,"[[341.5, 156.0], [338.75, 160.76313972081442], [333.25, 160.76313972081442], [330.5, 156.0], [333.25, 151.23686027918558], [338.75, 151.23686027918558]]"
s13_29,348,156,0.13248007696213904,section1,"[[353.5, 156.0], [350.75, 160.76313972081442], [345.25, 160.76313972081442], [342.5, 156.0], [345.25, 151.23686027918558], [350.75, 151.23686027918558]]"
s13_30,360,156,-0.11069748420092163,section1,"[[365.5, 156.0], [362.75, 160.76313972081442], [357.25, 160.76313972081442], [354.5, 156.0], [357.25, 151.23686027918558], [362.75, 151.23686027918558]]"
s13_31,372,156,-0.33987281250467793,section1,"[[377.5, 156.0], [374.75, 160.76313972081442], [369.25, 160.76313972081442], [366.5, 156.0], [369.25, 151.23686027918558], [374.75, 151.23686027918558]]"
s13_32,384,156,-0.5517497414708457,section1,"[[389.5, 156.0], [386.75, 160.76313972081442], [381.25, 160.76313972081442], [378.5, 156.0], [381.25, 151.23686027918558], [386.75, 151.23686027918558]]"
s13_33,396,156,-0.7432809027987051,section1,"[[401.5, 156.0], [398.75, 160.76313972081442], [393.25, 160.76313972081442], [390.5, 156.0], [393.25, 151.23686027918558], [398.75, 151.23686027918558]]"
s13_34,408,156,-0.9117115558353754,section1,"[[413.5, 156.0], [410.75, 160.76313972081442], [405.25, 160.76313972081442], [402.5, 156.0], [405.25, 151.23686027918558], [410.75, 151.23686027918558]]"
s14_3,36,168,1.779038143966152,section1,"[[41.5, 168.0], [38.75, 172.76313972081442], [33.25, 172.76313972081442], [30.5, 168.0], [33.25, 163.23686027918558], [38.75, 163.23686027918558]]"
s14_4,48,168,2.019949016952217,section1,"[[53.5, 168.0], [50.75, 172.76313972081442], [45.25, 172.76313972081442], [42.5, 168.0], [45.25, 163.23686027918558], [50.75, 163.23686027918558]]"
s14_5,60,168,2.246248272230032,section1,"[[65.5, 168.0], [62.75, 172.76313972081442], [57.25, 172.76313972081442], [54.5, 168.0], [57.25, 163.23686027918558], [62.75, 163.23686027918558]]"
s14_6,72,168,2.4546811090981953,section1,"[[77.5, 168.0], [74.75, 172.76313972081442], [69.25, 172.76313972081442], [66.5, 168.0], [69.25, 163.23686027918558], [74.75, 163.23686027918558]]"
s14_7,84,168,2.6422496946968446,section1,"[[89.5, 168.0], [86.75, 172.76313972081442], [81.25, 172.76313972081442], [78.5, 168.0], [81.25, 163.23686027918558], [86.75, 163.23686027918558]]"
s14_8,96,168,2.806256281023151,section1,"[[101.5, 168.0], [98.75, 172.76313972081442], [93.25, 172.76313972081442], [90.5, 168.0], [93.25, 163.23686027918558], [98.75, 163.23686027918558]]"
s14_9,108,168,2.9443420059078393,section1,"[[113.5, 168.0], [110.75, 172.76313972081442], [105.25, 172.76313972081442], [102.5, 168.0], [105.25, 163.23686027918558], [110.75, 163.23686027918558]]"
s14_10,120,168,3.054520819888852,section1,"[[125.5, 168.0], [122.75, 172.76313972081442], [117.25, 172.76313972081442], [114.5, 168.0], [117.25, 163.23686027918558], [122.75, 163.23686027918558]]"
s14_11,132,168,3.135208051021138,section1,"[[137.5, 168.0], [134.75, 172.76313972081442], [129.25, 172.76313972081442], [126.5, 168.0], [129.25, 163.23686027918558], [134.75, 163.23686027918558]]"
s14_12,144,168,3.1852431967826647,section1,"[[149.5, 168.0], [146.75, 172.76313972081442], [141.25, 172.76313972081442], [138.5, 168.0], [141.25, 163.23686027918558], [146.75, 163.23686027918558]]"
s14_13,156,168,3.20390661526688,section1,"[[161.5, 168.0], [158.75, 172.76313972081442], [153.25, 172.76313972081442], [150.5, 168.0], [153.25, 163.23686027918558], [158.75, 163.23686027918558]]"
s14_14,168,168,3.190929875596721,section1,"[[173.5, 168.0], [170.75, 172.76313972081442], [165.25, 172.76313972081442], [162.5, 168.0], [165.25, 163.23686027918558], [170.75, 163.23686027918558]]"
s14_15,180,168,3.1464996186929834,section1,"[[185.5, 168.0], [182.75, 172.76313972081442], [177.25, 172.76313972081442], [174.5, 168.0], [177.25, 163.23686027918558], [182.75, 163.23686027918558]]"
s14_16,192,168,3.0712548728686695,section1,"[[197.5, 168.0], [194.75, 172.76313972081442], [189.25, 172.76313972081442], [186.5, 168.0], [189.25, 163.23686027918558], [194.75, 163.23686027918558]]"
s14_17,204,168,2.96627786285839,section1,"[[209.5, 168.0], [206.75, 172.76313972081442], [201.25, 172.76313972081442], [198.5, 168.0], [201.25, 163.23686027918558], [206.75, 163.23686027918558]]"
s14_18,216,168,2.833078444474057,section1,"[[221.5, 168.0], [218.75, 172.76313972081442], [213.25, 172.76313972081442], [210.5, 168.0], [213.25, 163.23686027918558], [218.75, 163.23686027918558]]"
s14_19,228,168,2.6735723887589824,section1,"[[233.5, 168.0], [230.75, 172.76313972081442], [225.25, 172.76313972081442], [222.5, 168.0], [225.25, 163.23686027918558], [230.75, 163.23686027918558]]"
s14_20,240,168,2.4900538279734867,section1,"[[245.5, 168.0], [242.75, 172.76313972081442], [237.25, 172.76313972081442], [234.5, 168.0], [237.25, 163.23686027918558], [242.75, 163.23686027918558]]"
s14_21,252,168,2.2851622597139345,section1,"[[257.5, 168.0], [254.75, 172.76313972081442], [249.25, 172.76313972081442], [246.5, 168.0], [249.25, 163.23686027918558], [254.75, 163.23686027918558]]"
s14_22,264,168,2.0618445837359802,section1,"[[269.5, 168.0], [266.75, 172.76313972081442], [261.25, 172.76313972081442], [258.5, 168.0], [261.25, 163.23686027918558], [266.75, 163.23686027918558]]"
s14_23,276,168,1.823312717496077,section1,"[[281.5, 168.0], [278.75, 172.76313972081442], [273.25, 172.76313972081442], [270.5, 168.0], [273.25, 163.23686027918558], [278.75, 163.23686027918558]]"
s14_24,288,168,1.5729974000153983,section1,"[[293.5, 168.0], [290.75, 172.76313972081442], [285.25, 172.76313972081442], [282.5, 168.0], [285.25, 163.23686027918558], [290.75, 163.23686027918558]]"
s14_25,300,168,1.314498848492662,section1,"[[305.5, 168.0], [302.75, 172.76313972081442], [297.25, 172.76313972081442], [294.5, 168.0], [297.25, 163.23686027918558], [302.75, 163.23686027918558]]"
s14_26,312,168,1.0515349773583653,section1,"[[317.5, 168.0], [314.75, 172.76313972081442], [309.25, 172.76313972081442], [306.5, 168.0], [309.25, 163.23686027918558], [314.75, 163.23686027918558]]"
s14_27,324,168,0.7878879245217152,section1,"[[329.5, 168.0], [326.75, 172.76313972081442], [321.25, 172.76313972081442], [318.5, 168.0], [321.25, 163.23686027918558], [326.75, 163.23686027918558]]"
s14_28,336,168,0.527349653908719,section1,"[[341.5, 168.0], [338.75, 172.76313972081442], [333.25, 172.76313972081442], [330.5, 168.0], [333.25, 163.23686027918558], [338.75, 163.23686027918558]]"
s14_29,348,168,0.27366741667533945,section1,"[[353.5, 168.0], [350.75, 172.76313972081442], [345.25, 172.76313972081442], [342.5, 168.0], [345.25, 163.23686027918558], [350.75, 163.23686027918558]]"
s14_30,360,168,0.030489855512278785,section1,"[[365.5, 168.0], [362.75, 172.76313972081442], [357.25, 172.76313972081442], [354.5, 168.0], [357.25, 163.23686027918558], [362.75, 163.23686027918558]]"
s14_31,372,168,-0.19868547279147752,section1,"[[377.5, 168.0], [374.75, 172.76313972081442], [369.25, 172.76313972081442], [366.5, 168.0], [369.25, 163.23686027918558], [374.75, 163.23686027918558]]"
s14_32,384,168,-0.41056240175764525,section1,"[[389.5, 168.0], [386.75, 172.76313972081442], [381.25, 172.76313972081442], [378.5, 168.0], [381.25, 163.23686027918558], [386.75, 163.23686027918558]]"
s14_33,396,168,-0.6020935630855047,section1,"[[401.5, 168.0], [398.75, 172.76313972081442], [393.25, 172.76313972081442], [390.5, 168.0], [393.25, 163.23686027918558], [398.75, 163.23686027918558]]"
s15_3,36,180,1.9906309681688632,section1,"[[41.5, 180.0], [38.75, 184.76313972081442], [33.25, 184.76313972081442], [30.5, 180.0], [33.25, 175.23686027918558], [38.75, 175.23686027918558]]"
s15_4,48,180,2.231541841154928,section1,"[[53.5, 180.0], [50.75, 184.76313972081442], [45.25, 184.76313972081442], [42.5, 180.0], [45.25, 175.23686027918558], [50.75, 175.23686027918558]]"
s15_5,60,180,2.4578410964327433,section1,"[[65.5, 180.0], [62.75, 184.76313972081442], [57.25, 184.76313972081442], [54.5, 180.0], [57.25, 175.23686027918558], [62.75, 175.23686027918558]]"
s15_6,72,180,2.6662739333009067,section1,"[[77.5, 180.0], [74.75, 184.76313972081442], [69.25, 184.76313972081442], [66.5, 180.0], [69.25, 175.23686027918558], [74.75, 175.23686027918558]]"
s15_7,84,180,2.853842518899556,section1,"[[89.5, 180.0], [86.75, 184.76313972081442], [81.25, 184.76313972081442], [78.5, 180.0], [81.25, 175.23686027918558], [86.75, 175.23686027918558]]"
s15_8,96,180,3.017849105225862,section1,"[[101.5, 180.0], [98.75, 184.76313972081442], [93.25, 184.76313972081442], [90.5, 180.0], [93.25, 175.23686027918558], [98.75, 175.23686027918558]]"
s15_9,108,180,3.1559348301105503,section1,"[[113.5, 180.0], [110.75, 184.76313972081442], [105.25, 184.76313972081442], [102.5, 180.0], [105.25, 175.23686027918558], [110.75, 175.23686027918558]]"
s15_10,120,180,3.2661136440915635,section1,"[[125.5, 180.0], [122.75, 184.76313972081442], [117.25, 184.76313972081442], [114.5, 180.0], [117.25, 175.23686027918558], [122.75, 175.23686027918558]]"
s15_11,132,180,3.3468008752238494,section1,"[[137.5, 180.0], [134.75, 184.76313972081442], [129.25, 184.76313972081442], [126.5, 180.0], [129.25, 175.23686027918558], [134.75, 175.23686027918558]]"
s15_12,144,180,3.396836020985376,section1,"[[149.5, 180.0], [146.75, 184.76313972081442], [141.25, 184.76313972081442], [138.5, 180.0], [141.25, 175.23686027918558], [146.75, 175.23686027918558]]"
s15_13,156,180,3.4154994394695914,section1,"[[161.5, 180.0], [158.75, 184.76313972081442], [153.25, 184.76313972081442], [150.5, 180.0], [153.25, 175.23686027918558], [158.75, 175.23686027918558]]"
