gene,time,value,module
Gene 07,0.3050847457627119,2.8139770398051485,Early
Gene 07,0.3220338983050847,2.5771639954252463,Early
Gene 07,0.3389830508474576,2.295697929962219,Early
Gene 07,0.3559322033898305,1.9899907091399625,Early
Gene 07,0.3728813559322034,1.6798504913012975,Early
Gene 07,0.3898305084745763,1.3824532820539932,Early
Gene 07,0.4067796610169492,1.1109655591188905,Early
Gene 07,0.423728813559322,0.873927736275684,Early
Gene 07,0.4406779661016949,0.6753521039101639,Early
Gene 07,0.4576271186440678,0.51537106804024,Early
Gene 07,0.4745762711864407,0.39121116675437473,Early
Gene 07,0.4915254237288136,0.29826636713000276,Early
Gene 07,0.5084745762711864,0.2310869072193538,Early
Gene 07,0.5254237288135594,0.18416641491390268,Early
Gene 07,0.5423728813559322,0.1524792456518114,Early
Gene 07,0.559322033898305,0.13177646501534324,Early
Gene 07,0.576271186440678,0.11868498804528654,Early
Gene 07,0.5932203389830508,0.1106696287847455,Early
Gene 07,0.6101694915254238,0.10591663854906842,Early
Gene 07,0.6271186440677966,0.10318617782872092,Early
Gene 07,0.6440677966101694,0.1016662272283851,Early
Gene 07,0.6610169491525424,0.10084618960616087,Early
Gene 07,0.6779661016949152,0.10041732114416647,Early
Gene 07,0.6949152542372882,0.10019986757158224,Early
Gene 07,0.711864406779661,0.10009295730528651,Early
Gene 07,0.7288135593220338,0.10004198498079722,Early
Gene 07,0.7457627118644068,0.10001841508109308,Early
Gene 07,0.7627118644067796,0.10000784372855734,Early
Gene 07,0.7796610169491526,0.10000324444726563,Early
Gene 07,0.7966101694915254,0.10000130325118009,Early
Gene 07,0.8135593220338984,0.10000050837569313,Early
Gene 07,0.8305084745762712,0.10000019257977355,Early
Gene 07,0.847457627118644,0.10000007084444615,Early
Gene 07,0.864406779661017,0.10000002530872056,Early
Gene 07,0.8813559322033898,0.100000008780188,Early
Gene 07,0.8983050847457628,0.10000000295805798,Early
Gene 07,0.9152542372881356,0.1000000009677848,Early
Gene 07,0.9322033898305084,0.10000000030748232,Early
Gene 07,0.9491525423728814,0.10000000009487041,Early
Gene 07,0.9661016949152542,0.10000000002842567,Early
Gene 07,0.9830508474576272,0.10000000000827104,Early
Gene 07,1.0,0.10000000000233711,Early
Gene 23,0.0,0.10000000000000003,Late
Gene 23,0.01694915254237288,0.10000000000000013,Late
Gene 23,0.03389830508474576,0.10000000000000057,Late
Gene 23,0.05084745762711865,0.10000000000000243,Late
Gene 23,0.06779661016949153,0.10000000000000997,Late
Gene 23,0.0847457627118644,0.10000000000003972,Late
Gene 23,0.1016949152542373,0.10000000000015387,Late
Gene 23,0.11864406779661017,0.10000000000057872,Late
Gene 23,0.13559322033898305,0.10000000000211386,Late
Gene 23,0.15254237288135594,0.10000000000749815,Late
Gene 23,0.1694915254237288,0.10000000002582878,Late
Gene 23,0.1864406779661017,0.10000000008640178,Late
Gene 23,0.2033898305084746,0.10000000028067965,Late
Gene 23,0.22033898305084745,0.10000000088545898,Late
Gene 23,0.23728813559322035,0.10000000271265903,Late
Gene 23,0.2542372881355932,0.10000000807032852,Late
Gene 23,0.2711864406779661,0.10000002331612978,Late
Gene 23,0.288135593220339,0.10000006541705031,Late
Gene 23,0.3050847457627119,0.10000017823569946,Late
Gene 23,0.3220338983050847,0.1000004715933532,Late
Gene 23,0.3389830508474576,0.1000012117412697,Late
Gene 23,0.3559322033898305,0.10000302357932467,Late
Gene 23,0.3728813559322034,0.10000732659319032,Late
Gene 23,0.3898305084745763,0.10001724058636689,Late
Gene 23,0.4067796610169492,0.1000393977327993,Late
Gene 23,0.423728813559322,0.10008742983763577,Late
Gene 23,0.4406779661016949,0.10018841581654409,Late
Gene 23,0.4576271186440678,0.10039431589609506,Late
Gene 23,0.4745762711864407,0.10080138361204999,Late
Gene 23,0.4915254237288136,0.10158163356323473,Late
Gene 23,0.5084745762711864,0.1030313810488286,Late
Gene 23,0.5254237288135594,0.10564214747397685,Late
Gene 23,0.5423728813559322,0.11019806038738213,Late
Gene 23,0.559322033898305,0.11790028594292866,Late
Gene 23,0.576271186440678,0.13051206502749746,Late
Gene 23,0.5932203389830508,0.15050710516665922,Late
Gene 23,0.6101694915254238,0.18119001042259764,Late
Gene 23,0.6271186440677966,0.22674240981301422,Late
Gene 23,0.6440677966101694,0.292136806019761,Late
Gene 23,0.6610169491525424,0.3828579679321855,Late
Gene 23,0.6779661016949152,0.5043854402972935,Late
Gene 23,0.6949152542372882,0.6614251293151532,Late
Gene 23,0.711864406779661,0.8569329802218121,Late
Gene 23,0.7288135593220338,1.091042438430692,Late
Gene 23,0.7457627118644068,1.3600747810157081,Late
Gene 23,0.7627118644067796,1.6558568300063525,Late
Gene 23,0.7796610169491526,1.9655727313482725,Late
Gene 23,0.7966101694915254,2.2723209123619976,Late
Gene 23,0.8135593220338984,2.5564335732041794,Late
Gene 23,0.8305084745762712,2.7974618383103915,Late
Gene 23,0.847457627118644,2.9765692768580156,Late
Gene 23,0.864406779661017,3.0789527135497647,Late
Gene 23,0.8813559322033898,3.095860761352214,Late
Gene 23,0.8983050847457628,3.02582861842375,Late
Gene 23,0.9152542372881356,2.8748875335044466,Late
Gene 23,0.9322033898305084,2.6557074063682347,Late
Gene 23,0.9491525423728814,2.3858415398454746,Late
Gene 23,0.9661016949152542,2.0854106786129822,Late
Gene 23,0.9830508474576272,1.774649135424796,Late
Gene 23,1.0,1.4717234061582853,Late
Gene 17,0.0,0.10000000176966684,Late
Gene 17,0.01694915254237288,0.10000000532456292,Late
Gene 17,0.03389830508474576,0.10000001555770953,Late
Gene 17,0.05084745762711865,0.10000004414449948,Late
Gene 17,0.06779661016949153,0.10000012164010291,Late
Gene 17,0.0847457627118644,0.10000032549641101,Late
Gene 17,0.1016949152542373,0.10000084583348327,Late
Gene 17,0.11864406779661017,0.10000213448341928,Late
Gene 17,0.13559322033898305,0.10000523082199675,Late
Gene 17,0.15254237288135594,0.1000124484804237,Late
Gene 17,0.1694915254237288,0.10002876947809526,Late
Gene 17,0.1864406779661017,0.10006456793092926,Late
Gene 17,0.2033898305084746,0.10014072491643973,Late
Gene 17,0.22033898305084745,0.10029784778358054,Late
Gene 17,0.23728813559322035,0.10061219106869948,Late
Gene 17,0.2542372881355932,0.10122193709612673,Late
Gene 17,0.2711864406779661,0.10236853579868296,Late
Gene 17,0.288135593220339,0.10445841303994254,Late
Gene 17,0.3050847457627119,0.10814985516709885,Late
Gene 17,0.3220338983050847,0.11446734122933513,Late
Gene 17,0.3389830508474576,0.12494002029072104,Late
Gene 17,0.3559322033898305,0.14175169617278208,Late
Gene 17,0.3728813559322034,0.16787669502605543,Late
Gene 17,0.3898305084745763,0.2071609354217624,Late
Gene 17,0.4067796610169492,0.2642939410152614,Late
Gene 17,0.423728813559322,0.34461092072740135,Late
Gene 17,0.4406779661016949,0.45367094328696833,Late
Gene 17,0.4576271186440678,0.5965833599074363,Late
Gene 17,0.4745762711864407,0.7771021424509903,Late
Gene 17,0.4915254237288136,0.9965725885771025,Late
Gene 17,0.5084745762711864,1.2528849480253563,Late
Gene 17,0.5254237288135594,1.5396460330782205,Late
Gene 17,0.5423728813559322,1.8458009446245045,Late
Gene 17,0.559322033898305,2.1559046408389944,Late
Gene 17,0.576271186440678,2.4511506264584892,Late
Gene 17,0.5932203389830508,2.711122113323232,Late
Gene 17,0.6101694915254238,2.9160681191281568,Late
Gene 17,0.6271186440677966,3.0493639839811357,Late
Gene 17,0.6440677966101694,3.0997346017883163,Late
Gene 17,0.6610169491525424,3.0628286550380395,Late
Gene 17,0.6779661016949152,2.9418390873369504,Late
Gene 17,0.6949152542372882,2.747047130138397,Late
Gene 17,0.711864406779661,2.4943801746775045,Late
Gene 17,0.7288135593220338,2.203263985520007,Late
Gene 17,0.7457627118644068,1.8941704781634625,Late
Gene 17,0.7627118644067796,1.5862876558293384,Late
Gene 17,0.7796610169491526,1.295669851480743,Late
Gene 17,0.7966101694915254,1.034090446158811,Late
Gene 17,0.8135593220338984,0.8086565817172057,Late
Gene 17,0.8305084745762712,0.6220979204417316,Late
Gene 17,0.847457627118644,0.4735401984818459,Late
Gene 17,0.864406779661017,0.35953263166822746,Late
Gene 17,0.8813559322033898,0.2751119721985219,Late
Gene 17,0.8983050847457628,0.21473844282647253,Late
Gene 17,0.9152542372881356,0.17300814387644498,Late
Gene 17,0.9322033898305084,0.14511312444397478,Late
Gene 17,0.9491525423728814,0.12707096573688337,Late
Gene 17,0.9661016949152542,0.11577516227255177,Late
Gene 17,0.9830508474576272,0.10892715684170556,Late
Gene 17,1.0,0.10490593441563775,Late
Gene 22,0.0,0.10000000000000085,Late
Gene 22,0.01694915254237288,0.10000000000000356,Late
Gene 22,0.03389830508474576,0.10000000000001451,Late
Gene 22,0.05084745762711865,0.10000000000005736,Late
Gene 22,0.06779661016949153,0.10000000000022044,Late
Gene 22,0.0847457627118644,0.1000000000008226,Late
Gene 22,0.1016949152542373,0.10000000000298107,Late
Gene 22,0.11864406779661017,0.10000000001049117,Late
Gene 22,0.13559322033898305,0.10000000003585467,Late
Gene 22,0.15254237288135594,0.10000000011899735,Late
Gene 22,0.1694915254237288,0.10000000038352883,Late
Gene 22,0.1864406779661017,0.1000000012004056,Late
Gene 22,0.2033898305084746,0.10000000364860846,Late
Gene 22,0.22033898305084745,0.10000001076950536,Late
Gene 22,0.23728813559322035,0.10000003086977723,Late
Gene 22,0.2542372881355932,0.10000008592914243,Late
Gene 22,0.2711864406779661,0.10000023228261325,Late
Gene 22,0.288135593220339,0.10000060976455061,Late
Gene 22,0.3050847457627119,0.10000155445045819,Late
Gene 22,0.3220338983050847,0.100003848228409,Late
Gene 22,0.3389830508474576,0.10000925154021612,Late
Gene 22,0.3559322033898305,0.10002159914122812,Late
Gene 22,0.3728813559322034,0.1000489697820087,Late
Gene 22,0.3898305084745763,0.10010781746110539,Late
Gene 22,0.4067796610169492,0.10023052566014103,Late
Gene 22,0.423728813559322,0.1004786506922826,Late
Gene 22,0.4406779661016949,0.1009651334145203,Late
Gene 22,0.4576271186440678,0.1018898409525726,Late
Gene 22,0.4745762711864407,0.10359362208259314,Late
Gene 22,0.4915254237288136,0.10663603692988866,Late
Gene 22,0.5084745762711864,0.11190020460985667,Late
Gene 22,0.5254237288135594,0.12072379590293464,Late
Gene 22,0.5423728813559322,0.1350472081463634,Late
Gene 22,0.559322033898305,0.15755814550018596,Late
Gene 22,0.576271186440678,0.1917971929113609,Late
Gene 22,0.5932203389830508,0.24217435045602634,Late
Gene 22,0.6101694915254238,0.3138367514192647,Late
Gene 22,0.6271186440677966,0.41232927047227097,Late
Gene 22,0.6440677966101694,0.5430087141050699,Late
Gene 22,0.6610169491525424,0.7102124928537225,Late
Gene 22,0.6779661016949152,0.9162424249039364,Late
Gene 22,0.6949152542372882,1.1602944215591742,Late
Gene 22,0.711864406779661,1.4375284627100218,Late
Gene 22,0.7288135593220338,1.7385090037281636,Late
Gene 22,0.7457627118644068,2.0492335386478193,Late
Gene 22,0.7627118644067796,2.3518951306121467,Late
Gene 22,0.7796610169491526,2.6263975519713036,Late
Gene 22,0.7966101694915254,2.8524818591606556,Late
Gene 22,0.8135593220338984,3.0121683818413034,Late
Gene 22,0.8305084745762712,3.0921112894266725,Late
Gene 22,0.847457627118644,3.0854393080066567,Late
Gene 22,0.864406779661017,2.9927306293476836,Late
Gene 22,0.8813559322033898,2.8219302051423996,Late
Gene 22,0.8983050847457628,2.5872258305208047,Late
Gene 22,0.9152542372881356,2.3071034882829395,Late
Gene 22,0.9322033898305084,2.0019514136566334,Late
Gene 22,0.9491525423728814,1.6916419726095744,Late
Gene 22,0.9661016949152542,1.3934826016907405,Late
Gene 22,0.9830508474576272,1.1208102995315028,Late
Gene 22,1.0,0.8823457694551798,Late
Gene 15,0.0,0.10000020741232114,Middle
Gene 15,0.01694915254237288,0.10000054632233303,Middle
Gene 15,0.03389830508474576,0.10000139743816665,Middle
Gene 15,0.05084745762711865,0.10000347124678148,Middle
Gene 15,0.06779661016949153,0.10000837351153978,Middle
Gene 15,0.0847457627118644,0.1000196154826986,Middle
Gene 15,0.1016949152542373,0.10004462308787723,Middle
Gene 15,0.11864406779661017,0.10009858015196203,Middle
Gene 15,0.13559322033898305,0.10021148939277931,Middle
Gene 15,0.15254237288135594,0.10044061262884392,Middle
Gene 15,0.1694915254237288,0.10089144496155619,Middle
Gene 15,0.1864406779661017,0.1017514646329811,Middle
Gene 15,0.2033898305084746,0.10334177690282176,Middle
Gene 15,0.22033898305084745,0.1061918835122134,Middle
Gene 15,0.23728813559322035,0.11114133788201097,Middle
Gene 15,0.2542372881355932,0.11946799188542827,Middle
Gene 15,0.2711864406779661,0.13303499240914457,Middle
Gene 15,0.288135593220339,0.1544372915829961,Middle
Gene 15,0.3050847457627119,0.1871140192065231,Middle
Gene 15,0.3220338983050847,0.23537823155427773,Middle
Gene 15,0.3389830508474576,0.3043049388303779,Middle
Gene 15,0.3559322033898305,0.39941816021483956,Middle
Gene 15,0.3728813559322034,0.5261344577049311,Middle
Gene 15,0.3898305084745763,0.688958117944665,Middle
Gene 15,0.4067796610169492,0.8904809621501834,Middle
Gene 15,0.423728813559322,1.1303093973084462,Middle
Gene 15,0.4406779661016949,1.4041067732408241,Middle
Gene 15,0.4576271186440678,1.7029791871856856,Middle
Gene 15,0.4745762711864407,2.0134268333821885,Middle
Gene 15,0.4915254237288136,2.318018070519724,Middle
Gene 15,0.5084745762711864,2.596821777078754,Middle
Gene 15,0.5254237288135594,2.8294758148852153,Middle
Gene 15,0.5423728813559322,2.997611795715956,Middle
Gene 15,0.559322033898305,3.087241917972246,Middle
Gene 15,0.576271186440678,3.0906792134148446,Middle
Gene 15,0.5932203389830508,3.007625794904936,Middle
Gene 15,0.6101694915254238,2.8452154685298363,Middle
Gene 15,0.6271186440677966,2.6170022580054275,Middle
Gene 15,0.6440677966101694,2.3410937087120907,Middle
Gene 15,0.6610169491525424,2.0377853631327887,Middle
Gene 15,0.6779661016949152,1.7271236945145019,Middle
Gene 15,0.6949152542372882,1.4267977034074457,Middle
Gene 15,0.711864406779661,1.1506500760639713,Middle
Gene 15,0.7288135593220338,0.9079430044076705,Middle
Gene 15,0.7457627118644068,0.7033545568281337,Middle
Gene 15,0.7627118644067796,0.537556069719366,Middle
Gene 15,0.7796610169491526,0.40815134792813146,Middle
Gene 15,0.7966101694915254,0.31074810311016465,Middle
Gene 15,0.8135593220338984,0.2399692128907975,Middle
Gene 15,0.8305084745762712,0.19027564704571456,Middle
Gene 15,0.847457627118644,0.15654288227374977,Middle
Gene 15,0.864406779661017,0.13439176933770977,Middle
Gene 15,0.8813559322033898,0.12031422878452618,Middle
Gene 15,0.8983050847457628,0.11165240048748182,Middle
Gene 15,0.9152542372881356,0.1064908221511242,Middle
Gene 15,0.9322033898305084,0.10351118134134253,Middle
Gene 15,0.9491525423728814,0.1018444889331319,Middle
Gene 15,0.9661016949152542,0.10094095334645269,Middle
Gene 15,0.9830508474576272,0.10046615395357723,Middle
Gene 15,1.0,0.1002242641715445,Middle
Gene 03,0.0,1.7741728260768552,Early
Gene 03,0.01694915254237288,2.0849354958705906,Early
Gene 03,0.03389830508474576,2.385397517163461,Early
Gene 03,0.05084745762711865,2.6553261997888056,Early
Gene 03,0.06779661016949153,2.8745987600728107,Early
Gene 03,0.0847457627118644,3.025656075087576,Early
Gene 03,0.1016949152542373,3.0958191902255456,Early
Gene 03,0.11864406779661017,3.079045722788704,Early
Gene 03,0.13559322033898305,2.976788823744873,Early
Gene 03,0.15254237288135594,2.7977893772294866,Early
Gene 03,0.1694915254237288,2.5568426413033816,Early
Gene 03,0.1864406779661017,2.2727806530720125,Early
Gene 03,0.2033898305084746,1.9660517063440628,Early
Gene 03,0.22033898305084745,1.6563264727473421,Early
Gene 03,0.23728813559322035,1.3605119857377446,Early
Gene 03,0.2542372881355932,1.0914310082034786,Early
Gene 03,0.2711864406779661,0.8572639101801113,Early
Gene 03,0.288135593220339,0.6616959142837708,Early
Gene 03,0.3050847457627119,0.504598728481602,Early
Gene 03,0.3220338983050847,0.3830199212515437,Early
Gene 03,0.3389830508474576,0.2922554861066179,Early
Gene 03,0.3559322033898305,0.22682641621955654,Early
Gene 03,0.3728813559322034,0.18124748815667235,Early
Gene 03,0.3898305084745763,0.15054514064475422,Early
Gene 03,0.4067796610169492,0.1305364199022046,Early
Gene 03,0.423728813559322,0.11791538196418878,Early
Gene 03,0.4406779661016949,0.11020712112586215,Early
Gene 03,0.4576271186440678,0.10564741507118526,Early
Gene 03,0.4745762711864407,0.10303434803334097,Early
Gene 03,0.4915254237288136,0.10158325299749434,Early
Gene 03,0.5084745762711864,0.10080224032711217,Early
Gene 03,0.5254237288135594,0.10039475523973229,Early
Gene 03,0.5423728813559322,0.10018863425477062,Early
Gene 03,0.559322033898305,0.10008753514621652,Early
Gene 03,0.576271186440678,0.10003944696600778,Early
Gene 03,0.5932203389830508,0.10001726290949581,Early
Gene 03,0.6101694915254238,0.10000733641052012,Early
Gene 03,0.6271186440677966,0.10000302776733799,Early
Gene 03,0.6440677966101694,0.10000121347439797,Early
Gene 03,0.6610169491525424,0.1000004722891621,Early
Gene 03,0.6779661016949152,0.1000001785067261,Early
Gene 03,0.6949152542372882,0.10000006551947874,Early
Gene 03,0.711864406779661,0.10000002335369079,Early
Gene 03,0.7288135593220338,0.10000000808369393,Early
Gene 03,0.7457627118644068,0.10000000271727405,Early
Gene 03,0.7627118644067796,0.1000000008870054,Early
Gene 03,0.7796610169491526,0.10000000028118253,Early
Gene 03,0.7966101694915254,0.10000000008656049,Early
Gene 03,0.8135593220338984,0.10000000002587738,Early
Gene 03,0.8305084745762712,0.10000000000751261,Early
Gene 03,0.847457627118644,0.10000000000211802,Early
Gene 03,0.864406779661017,0.10000000000057989,Early
Gene 03,0.8813559322033898,0.10000000000015419,Early
Gene 03,0.8983050847457628,0.10000000000003981,Early
Gene 03,0.9152542372881356,0.10000000000000998,Early
Gene 03,0.9322033898305084,0.10000000000000243,Early
Gene 03,0.9491525423728814,0.10000000000000057,Early
Gene 03,0.9661016949152542,0.10000000000000014,Early
Gene 03,0.9830508474576272,0.10000000000000003,Early
Gene 03,1.0,0.1,Early
Gene 05,0.0,0.6348080841485567,Early
Gene 05,0.01694915254237288,0.8243060651585896,Early
Gene 05,0.03389830508474576,1.0526108502624127,Early
Gene 05,0.05084745762711865,1.316685043126261,Early
Gene 05,0.06779661016949153,1.6090723372296325,Early
Gene 05,0.0847457627118644,1.9176538911412235,Early
Gene 05,0.1016949152542373,2.2260896159648813,Early
Gene 05,0.11864406779661017,2.515022524346008,Early
Gene 05,0.13559322033898305,2.7639744085096636,Early
Gene 05,0.15254237288135594,2.9536989453419022,Early
Gene 05,0.1694915254237288,3.068626120926573,Early
Gene 05,0.1864406779661017,3.0989698367995833,Early
Gene 05,0.2033898305084746,3.042103416975292,Early
Gene 05,0.22033898305084745,2.9029349224965375,Early
Gene 05,0.23728813559322035,2.693207913531614,Early
Gene 05,0.2542372881355932,2.4298657942983914,Early
Gene 05,0.2711864406779661,2.1327956185703383,Early
Gene 05,0.288135593220339,1.8223672939012259,Early
Gene 05,0.3050847457627119,1.5171866990189713,Early
Gene 05,0.3220338983050847,1.2323941279341255,Early
Gene 05,0.3389830508474576,0.9786934582694667,Early
Gene 05,0.3559322033898305,0.7621348111790672,Early
Gene 05,0.3728813559322034,0.5845344858644729,Early
Gene 05,0.3898305084745763,0.44432789497222613,Early
Gene 05,0.4067796610169492,0.3376232688672678,Early
Gene 05,0.423728813559322,0.25924835976283256,Early
Gene 05,0.4406779661016949,0.2036406703196652,Early
Gene 05,0.4576271186440678,0.16550202132275926,Early
Gene 05,0.4745762711864407,0.1402020717542269,Early
Gene 05,0.4915254237288136,0.12396135702375108,Early
Gene 05,0.5084745762711864,0.11386895150087478,Early
Gene 05,0.5254237288135594,0.10779552003776022,Early
Gene 05,0.5423728813559322,0.10425515905560596,Early
Gene 05,0.559322033898305,0.10225556708357544,Early
Gene 05,0.576271186440678,0.10116108747788692,Early
Gene 05,0.5932203389830508,0.100580421348621,Early
Gene 05,0.6101694915254238,0.10028176760340976,Early
Gene 05,0.6271186440677966,0.10013283361187211,Early
Gene 05,0.6440677966101694,0.10006081268079534,Early
Gene 05,0.6610169491525424,0.1000270364433394,Early
Gene 05,0.6779661016949152,0.1000116727776622,Early
Gene 05,0.6949152542372882,0.1000048940467192,Early
Gene 05,0.711864406779661,0.1000019926510476,Early
Gene 05,0.7288135593220338,0.10000078788645858,Early
Gene 05,0.7457627118644068,0.10000030252778264,Early
Gene 05,0.7627118644067796,0.10000011280702233,Early
Gene 05,0.7796610169491526,0.10000004084851291,Early
Gene 05,0.7966101694915254,0.10000001436433778,Early
Gene 05,0.8135593220338984,0.10000000490528461,Early
Gene 05,0.8305084745762712,0.1000000016267172,Early
Gene 05,0.847457627118644,0.10000000052387678,Early
Gene 05,0.864406779661017,0.10000000016383832,Early
Gene 05,0.8813559322033898,0.10000000004975894,Early
Gene 05,0.8983050847457628,0.1000000000146756,Early
Gene 05,0.9152542372881356,0.1000000000042033,Early
Gene 05,0.9322033898305084,0.10000000000116911,Early
Gene 05,0.9491525423728814,0.10000000000031578,Early
Gene 05,0.9661016949152542,0.10000000000008284,Early
Gene 05,0.9830508474576272,0.1000000000000211,Early
Gene 05,1.0,0.10000000000000522,Early
